"행정구역(동읍면)별(1)","행정구역(동읍면)별(2)",행정구역(동읍면)별(3),행정구역(동읍면)별(4),항목,2023.12,2023.12,2023.12,2023.12,2023.12,2023.12,2023.12,2023.12,2023.12,2023.12,2023.12,2023.12
"행정구역(동읍면)별(1)","행정구역(동읍면)별(2)",행정구역(동읍면)별(3),행정구역(동읍면)별(4),항목,계,0 - 4세,5 - 9세,10 - 14세,65 - 69세,70 - 74세,75 - 79세,80 - 84세,85 - 89세,90 - 94세,95 - 99세,100+
"경상북도","포항시",남구,효곡동,여자인구수 (명),14640,437,1096,1158,875,380,182,105,61,43,11,1
"경상북도","포항시",남구,대이동,총인구수 (명),24881,848,1015,1300,1231,765,368,304,167,49,15,0
"경상북도","포항시",남구,대이동,남자인구수 (명),12722,440,536,675,605,400,185,104,30,4,2,0
"경상북도","포항시",남구,대이동,여자인구수 (명),12159,408,479,625,626,365,183,200,137,45,13,0
"경상북도","포항시",북구,소계,총인구수 (명),266755,6916,11254,12885,21333,13935,8931,6866,3408,1250,251,39
"경상북도","포항시",북구,소계,남자인구수 (명),132733,3566,5863,6691,10378,6809,4123,2574,971,274,36,5
"경상북도","포항시",북구,소계,여자인구수 (명),134022,3350,5391,6194,10955,7126,4808,4292,2437,976,215,34
"경상북도","포항시",북구,흥해읍,총인구수 (명),40732,1290,1995,2113,3072,1987,1323,1147,581,212,49,5
"경상북도","포항시",북구,흥해읍,남자인구수 (명),20335,682,1044,1114,1541,953,594,406,135,36,7,0
"경상북도","포항시",북구,흥해읍,여자인구수 (명),20397,608,951,999,1531,1034,729,741,446,176,42,5
"경상북도","포항시",북구,신광면,총인구수 (명),2836,22,31,42,423,314,213,228,143,83,10,2
"경상북도","포항시",북구,신광면,남자인구수 (명),1420,8,15,25,235,162,91,88,37,15,0,0
"경상북도","포항시",북구,신광면,여자인구수 (명),1416,14,16,17,188,152,122,140,106,68,10,2
"경상북도","포항시",북구,청하면,총인구수 (명),4570,14,37,104,559,428,372,373,187,85,20,0
"경상북도","포항시",북구,청하면,남자인구수 (명),2244,8,19,52,281,202,160,120,48,21,1,0
"경상북도","포항시",북구,청하면,여자인구수 (명),2326,6,18,52,278,226,212,253,139,64,19,0
"경상북도","포항시",북구,송라면,총인구수 (명),2415,8,25,21,323,268,202,224,121,50,12,0
"경상북도","포항시",북구,송라면,남자인구수 (명),1161,5,11,12,149,132,96,71,30,8,0,0
"경상북도","포항시",북구,송라면,여자인구수 (명),1254,3,14,9,174,136,106,153,91,42,12,0
"경상북도","포항시",북구,기계면,총인구수 (명),4894,35,57,54,675,537,387,415,265,85,20,3
"경상북도","포항시",북구,기계면,남자인구수 (명),2407,21,26,22,332,272,176,144,71,22,3,0
"경상북도","포항시",북구,기계면,여자인구수 (명),2487,14,31,32,343,265,211,271,194,63,17,3
"경상북도","포항시",북구,죽장면,총인구수 (명),2067,5,21,22,351,244,174,193,121,33,8,2
"경상북도","포항시",북구,죽장면,남자인구수 (명),1042,1,13,12,176,129,86,63,42,6,1,0
"경상북도","포항시",북구,죽장면,여자인구수 (명),1025,4,8,10,175,115,88,130,79,27,7,2
"경상북도","포항시",북구,죽장면상옥출장소,총인구수 (명),617,2,3,1,119,73,42,48,31,6,5,1
"경상북도","포항시",북구,죽장면상옥출장소,남자인구수 (명),320,0,1,0,57,46,22,20,13,1,1,0
"경상북도","포항시",북구,죽장면상옥출장소,여자인구수 (명),297,2,2,1,62,27,20,28,18,5,4,1
"경상북도","포항시",북구,기북면,총인구수 (명),1299,2,9,15,196,160,111,117,66,31,2,3
"경상북도","포항시",북구,기북면,남자인구수 (명),646,1,4,6,106,87,52,33,18,12,0,0
"경상북도","포항시",북구,기북면,여자인구수 (명),653,1,5,9,90,73,59,84,48,19,2,3
"경상북도","포항시",북구,중앙동,총인구수 (명),14603,251,267,298,1596,1227,868,679,297,99,15,2
"경상북도","포항시",북구,중앙동,남자인구수 (명),7226,124,128,152,758,572,358,255,110,17,2,1
"경상북도","포항시",북구,중앙동,여자인구수 (명),7377,127,139,146,838,655,510,424,187,82,13,1
"경상북도","포항시",북구,양학동,총인구수 (명),16953,366,631,809,1302,792,476,293,127,53,12,0
"경상북도","포항시",북구,양학동,남자인구수 (명),8365,185,310,426,656,396,215,115,46,9,2,0
"경상북도","포항시",북구,양학동,여자인구수 (명),8588,181,321,383,646,396,261,178,81,44,10,0
"경상북도","포항시",북구,죽도동,총인구수 (명),19472,278,360,423,2125,1550,1098,732,289,98,20,5
"경상북도","포항시",북구,죽도동,남자인구수 (명),9681,134,185,215,906,708,519,319,99,30,4,2
"경상북도","포항시",북구,죽도동,여자인구수 (명),9791,144,175,208,1219,842,579,413,190,68,16,3
"경상북도","포항시",북구,용흥동,총인구수 (명),21088,407,687,836,2074,1394,882,601,254,100,16,3
"경상북도","포항시",북구,용흥동,남자인구수 (명),10307,209,353,445,966,679,418,263,76,31,5,0
"경상북도","포항시",북구,용흥동,여자인구수 (명),10781,198,334,391,1108,715,464,338,178,69,11,3
"경상북도","포항시",북구,우창동,총인구수 (명),32867,1187,1657,1774,2213,1307,764,554,281,98,16,7
"경상북도","포항시",북구,우창동,남자인구수 (명),16037,582,901,934,1075,635,307,186,62,10,2,1
"경상북도","포항시",북구,우창동,여자인구수 (명),16830,605,756,840,1138,672,457,368,219,88,14,6
"경상북도","포항시",북구,두호동,총인구수 (명),22152,607,895,986,1851,1074,646,413,207,66,11,1
"경상북도","포항시",북구,두호동,남자인구수 (명),10862,296,464,522,910,522,319,167,67,20,2,0
"경상북도","포항시",북구,두호동,여자인구수 (명),11290,311,431,464,941,552,327,246,140,46,9,1
"경상북도","포항시",북구,장량동,총인구수 (명),71053,2205,4132,4788,3733,2085,1072,676,365,123,34,5
"경상북도","포항시",북구,장량동,남자인구수 (명),36189,1186,2160,2455,1885,1082,557,262,92,26,6,1
"경상북도","포항시",북구,장량동,여자인구수 (명),34864,1019,1972,2333,1848,1003,515,414,273,97,28,4
"경상북도","포항시",북구,환여동,총인구수 (명),9137,237,447,599,721,495,301,173,73,28,1,0
"경상북도","포항시",북구,환여동,남자인구수 (명),4491,124,229,299,345,232,153,62,25,10,0,0
"경상북도","포항시",북구,환여동,여자인구수 (명),4646,113,218,300,376,263,148,111,48,18,1,0
"경상북도","경주시",소계,소계,총인구수 (명),247489,5345,8068,9608,21015,15444,10774,9535,5292,1868,318,50
"경상북도","경주시",소계,소계,남자인구수 (명),123906,2784,4098,4926,10319,7150,4807,3447,1458,411,50,7
"경상북도","경주시",소계,소계,여자인구수 (명),123583,2561,3970,4682,10696,8294,5967,6088,3834,1457,268,43
"경상북도","경주시",감포읍,소계,총인구수 (명),5253,36,65,89,647,495,409,397,193,61,17,4
